,PCTPOV017_2018,anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,Heart disease_Lower 95% CI,diabetes_Lower 95% CI,diabetes_Upper 95% CI,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI
682,0.444969418209086,-0.29207727778479275,-0.31882941590572667,-0.2670215727028535,-0.18193158633393164,-0.13774525577401198,-0.18620424748756692,-0.06826168231276462,0.0003821974954885106,-0.16839027314978222
683,-1.3595297550909757,-0.5115596219116219,-0.5703583265971065,-0.45489147951722236,-1.057673446201396,-1.178917018575369,-1.1160438232890828,-1.1377420106058858,-1.1517139329029495,-1.1594008927958315
684,-0.9873518005978379,-0.26072265719524523,-0.255947188232882,-0.23570992156712606,-0.5572495262771303,-0.33055484147796704,-0.293493429310819,-0.7812485678415118,-0.7676818894368042,-0.8290640195804815
685,-0.0963803337809326,-0.6526554145645834,-0.5703583265971065,-0.7053846886030473,-1.5580973661256612,-0.6776120957450855,-0.8299393384270783,-1.1377420106058858,-0.9596979111698765,-1.1594008927958315
686,0.14046018271470068,-2.643673822000822,-2.53542794137351,-2.756297837993236,-1.6832033461067275,-0.6390501786042947,-0.8299393384270783,-1.3159887319880719,-1.1517139329029495,-1.4897377660111815
687,-0.9535174410984619,-0.8721377586914125,-0.8218872372884863,-0.9402220721210078,-1.3704383961540618,-0.6390501786042947,-0.7941762778193272,-1.1377420106058858,-0.9596979111698765,-1.1594008927958315
688,3.0389369798279247,1.8870688531887272,1.9449307803166898,1.8308590533909277,1.3193401734388643,3.0243319497708505,2.9251820253867367,2.4271924170378507,2.496590480025437,2.30913627596534
689,-0.017433494949054978,1.1188806487448246,1.0803001498150724,1.1576585539727744,0.5061513035619328,0.36355966705627146,0.42176778284419336,0.10998503906942236,0.0003821974954885106,-0.003221836542107218
690,1.0088754098653554,1.6048772678828043,1.6619607557888882,1.5490541931693753,1.3818931634293972,1.5975410155615835,1.458896540468962,1.1794653673625428,1.344494349626999,1.1529572197116171
691,-1.3144172757584742,-0.6369781042698096,-0.6646816681063741,-0.5957939096279985,-0.8074614862392632,-1.0632312671529958,-1.0802807626813324,-0.9594952892236988,-0.9596979111698765,-0.8290640195804815
692,-0.7279550444359542,-0.30775458807956646,-0.38171164357857135,-0.2513657471349892,-0.1193785963433987,-0.2534310071963846,-0.15044118687981642,-0.2465084036949516,-0.19163382423758465,-0.16839027314978222
693,-0.1189365734471833,0.14688741046886666,0.05846395013134255,0.20265319433306772,0.8189162535145986,0.09362624707073464,0.24295247980544024,0.4664784818337963,0.384414240961634,0.6574519098885914
694,-0.28810837094406405,0.3193378237113746,0.27855174698629953,0.3592114500117081,0.8814692435051316,0.05506432992994308,0.17142635858993927,0.4664784818337963,0.384414240961634,0.4922834732809171
695,-0.028711614782180123,0.5074655472486573,0.48291898692304613,0.5157697056903485,0.5061513035619328,0.1707500813523164,0.20718941919768977,0.28823176045160936,0.19239821922856082,0.32711503667324204
696,-0.19788341227906092,-2.1419998925680686,-2.032370119990751,-2.2239997686858586,-1.93341530606886,-0.9861074328714139,-1.1518068838968334,-1.3159887319880719,-1.1517139329029495,-1.3245693294035066
697,-0.29938649077718965,-0.24504534690047147,-0.27166774515109343,-0.2200540959992618,0.0682803736282012,-0.5233644271819221,-0.5438348535650731,-0.06826168231276462,0.0003821974954885106,-0.003221836542107218
698,-0.17532717261281022,0.5544974781329775,0.5300806576776793,0.5940488335296688,0.4435983135713999,0.5949311699010174,0.672109207098448,0.10998503906942236,0.0003821974954885106,0.16194660006556705
699,-0.16404905277968468,0.4290789957747897,0.4357573161684118,0.45314640341889256,-0.5572495262771303,-0.022059504351638667,-0.00738894444881382,-0.4247551250771378,-0.3836498459706578,-0.49872714636513227
700,-1.1001329989290918,-1.4051663087137134,-1.434988957098724,-1.3942410135890648,-1.120226436191929,-1.4102885214201148,-1.4021483081510882,-0.9594952892236988,-0.9596979111698765,-0.9942324561881566
701,-0.5700613667721988,-0.7780738969227723,-0.806166680370275,-0.7680079908745031,-0.24448457632446458,-0.5233644271819221,-0.4007826111340705,-0.2465084036949516,-0.19163382423758465,-0.16839027314978222
702,-0.9647955609315872,-1.2327158954712043,-1.1991806033255556,-1.2689944090461518,-1.120226436191929,-1.0632312671529958,-1.0445177020735819,-1.1377420106058858,-1.1517139329029495,-1.1594008927958315
703,-1.190357957594095,-1.9695494793255595,-1.8122823231357932,-2.1144089897108107,-1.120226436191929,-0.8318597643082497,-1.1160438232890828,-0.7812485678415118,-0.575665867703731,-0.9942324561881566
704,0.4675256578753367,1.6362318884723517,1.5990785281160425,1.658644972144423,1.5695521334009972,0.8648645898865549,0.9582136919604526,0.8229719245981695,0.7684462844277803,0.9877887831039414
705,-0.8632924824334587,-1.6873578940196363,-1.7022384247083153,-1.6603900482427527,-1.1827794261824618,-1.21747893571616,-1.1875699445045844,-1.1377420106058858,-1.1517139329029495,-0.9942324561881566
706,-0.9422393212653365,-2.361482236694898,-2.2996195876003416,-2.411869675500227,-1.8083093260877934,-1.60309810712407,-1.6882527930130926,-1.4942354533702589,-1.3437299546360228,-1.4897377660111815
